canonical_id,score,evidence,reason,confidence,model,prompt_version,schema_version,prompt_fingerprint,stage,thinking,content_hash,label_status,input_tokens,output_tokens,primary_score,audit_score
493,1,通过电话、短信、微信等工具在办公室联系客户,岗位是车险销售专员，核心职责为电话销售车险，明确要求使用电话、短信、微信等数字沟通工具，但销售仍是核心产出，技术仅为辅助。因此为1分，不是0分（有数字工具要求）或2分（非技术核心）。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,9594bfe46830c85e4c2f98fda095e1f903d4fbdc30b71e11661eb4ca5cf80a29,llm_primary,2917,790,1,
494,0,,岗位是工程主管（运行维修），职责为设备巡检、维保、团队管理，未明示要求使用数字工具或技术。移除技术后维修管理产出仍成立，因此为0分，不是1分（无数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,88efef0e57c8f0ca5487cd08fad18c9e12d5c01e830620be7ffd4e1a8cd26450,llm_primary,2917,790,0,
495,0,,岗位是市场专员，职责为产品售前技术支持、用户需求收集、招投标支持，未明示要求使用数字工具或技术。移除技术后市场支持产出仍成立，因此为0分，不是1分（无数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,430fd4fab57d211d64a9e6b28d03f26c9e58b5a17ca6c20d23ad8c438a84e178,llm_primary,2917,790,0,
497,0,,岗位描述仅涉及保险销售、团队管理和培训，未明示要求任何数字工具、信息系统、编程或AI技术。因此为0分，而非1分（无辅助数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,44e8492ee4a387bc5659cc7fd519360c769541bfba890de46401e2b424bab19f,llm_primary,2806,634,0,
498,0,,岗位职责为设备管理、安全操作培训、检修监督等，未提及使用数字工具或信息系统。因此为0分，而非1分（无辅助数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,2d2cb3a3b16e4f9b2ddbd817eb99d7c94c90fe04c5cef4b164ade61c2b338f23,llm_primary,2806,634,0,
499,2,"负责控制器与伺服驱动器通讯现场总线协议的实现以及调试|负责开发驱动器的控制软件,包括位置环,速度环和电流环的控制|精通C语言、CanOpen协议|熟悉Ethercat协议、掌握若干开源包的开发调试与改进",岗位核心职责是开发控制软件和通讯协议，属于嵌入式/自动化软件开发，是核心数字技术。未涉及AI/ML，因此为2分而非3分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,9debb26acd8a43f1b834c1560ecdc409fdfca3a4080e0b6262fb9dbfb1cf103b,llm_primary,2806,634,2,2.0
500,0,,岗位职责为制度流程建设、人力资源、后勤管理等综合管理，未明示要求数字工具或技术。因此为0分，而非1分（无辅助数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,6fc1020a467d594ab539b2a2a8db8bb586af233c94372b5a1240cb201f93b8ff,llm_primary,2806,634,0,0.0
501,0,,岗位职责为房产销售管理、团队组建等，未明示要求数字工具或技术。因此为0分，而非1分（无辅助数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,796ccf250a2310b5d2a83db81f1f08b277d7afc503b0d6a8920843e2ebd07fc0,llm_primary,2806,634,0,
502,1,负责相关的电力电子产品的说明书、产品手册的编制等技术类支持工作,岗位主要是技术支持、文档编制和协调工作，使用办公软件辅助，但核心产出是技术支持服务而非软件开发。因此为1分，而非2分（非核心数字技术开发）。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,96baac2e964eb5c4abe16d9b24b652a89ad761cd1dc8ed115b4dd3bc5c5485dc,llm_primary,2806,634,1,
503,1,熟练使用办公软件,岗位要求熟练使用办公软件，但核心职责是钣金零件跟单，办公软件仅为辅助工具。因此为1分，而非0分（明确要求办公软件）或2分（非核心数字技术）。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,e20af872e168bfd5a6820c81ec47c767570c78bcecfe87344606b708cb2d75fd,llm_primary,2806,634,1,
504,0,,岗位职责为人伤查勘定损、理赔指导等，未明示要求数字工具或技术。因此为0分，而非1分（无辅助数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,5f476b5b71092a0a4833753afc600d68ac990a80495eb3907a9076e61520d0de,llm_primary,2806,634,0,
505,0,,岗位描述仅涉及金融产品营销、客户服务等传统银行业务，未提及任何数字工具、信息系统或技术使用要求，因此为0分。不是1分，因为无任何数字工具要求。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,e827c2e73f86e2708dbbe5238419413566c76929e7e8d96ed38ed8f12369b9af,llm_primary,2770,784,0,
506,1,"熟练使用机械绘图的3D和2D软件(如CAD,Solidworks)",岗位核心是机械非标设计，CAD/Solidworks是辅助设计工具，移除后设计工作仍可进行（尽管效率降低），因此为1分。不是2分，因为软件开发或系统构建不是核心产出。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,a4ceb1d0fb110fbb9b5d0500cb0175e8073414ac31318d76ffae0351534182db,llm_primary,2770,784,1,1.0
507,1,能娴熟掌握Excel、Word等office办公软件者优先,出纳岗位核心是现金银行结算、账务处理，Excel/Word是辅助办公工具，移除后出纳工作仍成立，因此为1分。不是0分，因为明确要求办公软件技能；不是2分，因为不涉及系统开发或核心数字技术。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,89e468c1e34e7813f9dde9b7b094f6d889648904f6b5feef9fd13092b29d1aa4,llm_primary,2770,784,1,
508,1,熟悉EXCEL等办公软件|熟悉用友或金蝶会计电算化软件优先,会计实习岗位核心是应收应付账款、凭证录入等财务工作，Excel和会计软件是辅助工具，移除后会计工作仍可手工完成，因此为1分。不是2分，因为不涉及软件开发或系统运维。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,6c3d66b0c0567bfaebb8deb97e11f1a966f306adf49020c2357a2fe652f88f16,llm_primary,2770,784,1,
509,0,,岗位描述为线上客服运营，使用公司平台推送福利、添加微信等，未明示要求任何数字工具或技术技能，因此为0分。不是1分，因为未提及办公软件或信息系统使用要求。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,32d6d1a1a2751468df0b6bb7877910be6d2947699146b677c49468266fb4c6aa,llm_primary,2770,784,0,
510,0,,电焊工岗位仅要求手工电焊操作，未提及任何数字工具或技术，因此为0分。不是1分，因为无任何数字工具要求。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,dbecf4b667e6e9157251b58ecf10680d9992d02f9f3ace99ae0af1dee674d45c,llm_primary,2770,784,0,
511,2,"负责空调系统相关软件的设计、开发与优化|精通C/C++或Python等编程语言,熟悉嵌入式系统开发",岗位核心是空调系统软件开发，属于嵌入式软件研发，是核心数字技术产出，因此为2分。不是3分，因为未明确涉及AI/机器学习；不是1分，因为软件开发是核心职责而非辅助工具。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,7753e5337a2a6eb6be0598cce0507790926bf972e256cc2b8e87524bf61b1666,llm_primary,2770,784,2,
512,0,,岗位描述仅列出专业和学历要求，未提及任何具体数字工具、编程或技术职责，因此为0分。不是1分，因为无任何数字工具要求。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,b2b3d134bc9c28eb01410146fe22367e4f902d8a8561771c27605ed2e73b1d6e,llm_primary,2770,784,0,0.0
513,1,熟练使用办公软件|到货单系统录入|录入系统单据,岗位核心是采购内勤事务，使用办公软件和系统录入是辅助工具，移除后采购内勤职责仍成立，因此为1分。不是0分因为明确要求数字工具；不是2分因为不涉及软件开发或核心数字技术。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,e8e79444fc9ccb79a95aec06632a8d976376bf6f898740120a577e5dfd7c07ab,llm_primary,2555,713,1,1.0
514,1,"熟悉财务软件,如金蝶、用友等",岗位核心是财务管理，财务软件是辅助工具，移除后财务经理职责仍成立，因此为1分。不是0分因为明确要求使用财务软件；不是2分因为不涉及软件开发或核心数字技术。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,29727c2963f3dfbaba1477df15fe2e5abac30b6a469438ef0d856e831342630a,llm_primary,2555,713,1,1.0
515,0,,岗位描述仅涉及酒店方案设计、施工图设计等，未提及任何数字工具或技术，因此为0分。不是1分因为无任何数字工具要求。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,f87e9e6a4b343723ffe80390de52549a8572e48e5b8c26bcc9e531c1f422d38c,llm_primary,2555,713,0,
516,0,,岗位描述仅涉及资料管理、职称申请、会议纪要书写，未提及任何数字工具或技术，因此为0分。不是1分因为无任何数字工具要求。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,9d86661ebfa1f242674d19cee50a153869923837b6e4cbf1cbae49fe957f03e3,llm_primary,2555,713,0,
517,0,,岗位描述仅涉及氩弧焊技术操作和报表填写，未明确要求数字工具或技术，因此为0分。不是1分因为“填写报表”未明确为数字工具，且无其他数字工具要求。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,be7a370ebe65b89701aad053b391d38e769c18774e2199eaf7a5e34ac33e5b32,llm_primary,2555,713,0,
519,0,,岗位描述涉及绩效考核、薪资清算、预算等，但未明确要求使用数字工具或软件，因此为0分。不是1分因为无任何数字工具要求。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,87d78170e2d37d3c790b4e549325eeeff2d6e4f177987aee50b8275a806857ac,llm_primary,2555,713,0,
520,1,精通word、excel等办公软件,岗位核心是行政事务，办公软件是辅助工具，移除后行政助理职责仍成立，因此为1分。不是0分因为明确要求办公软件；不是2分因为不涉及软件开发或核心数字技术。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,0b8807fabcb28ade5a50ef21f4ea36d398c6bf5b1bd9f85a366508dbc0a9dfe1,llm_primary,2555,713,1,
521,0,,岗位描述涉及暖通工程方案制定、设备检查、培训等，未提及任何数字工具或技术，因此为0分。不是1分因为无任何数字工具要求。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,ba110a5a5425a1facbb266a80519090f069ebf7f616c03461c649a00525e9dec,llm_primary,2555,713,0,
522,1,能够对性能评价后形成数据开展一定分析工作|基本掌握检验常规设备的标准化操作,岗位核心是医学检验实验操作，数据分析仅为辅助工具，移除后检验产出仍成立，因此为1分；未涉及软件开发或AI研发，故不是2或3分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,83673415002b15a7156ae220d52058a0e5dd2cf8f6e9681817c655b4d52fb97a,llm_primary,2919,747,1,
523,1,"熟练操作Office等办公软件,能独立完成高质量PPT和呈现",培训专员的核心职责是培训组织与管理，办公软件仅作为辅助工具，移除后培训工作仍可进行，因此为1分；未涉及软件开发或AI，故不是2或3分。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,9e30088e6facd2fddd69174e0024e9725d0ce33722e71c0f522c0a3073b876ce,llm_primary,2919,747,1,
524,0,,岗位职责为招聘、社保、培训、行政等传统人事工作，未明示要求任何数字工具或技术，因此为0分；不是1分因为无任何数字工具要求。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,cfbd4092002b7d0e976d4bce55985e20acae80adb241314fe4c488a7d35b8daa,llm_primary,2919,747,0,
525,1,"熟练掌握办公软件和数据分析工具,能够对客户数据进行统计和分析",客户主管的核心是客户关系管理和销售，办公软件和数据分析仅为辅助工具，移除后客户管理职责仍成立，因此为1分；未涉及软件开发或AI，故不是2或3分。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,ce6cc2b5dbce936c4b89bf4a501cf1f6a54feb0a731ae5f4b51ceebd28893249,llm_primary,2919,747,1,1.0
526,0,,岗位职责为银行渠道维护和培训，未明示要求任何数字工具或技术，因此为0分；不是1分因为无任何数字工具要求。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,e7ba4c9fbf4d0c94044e4a98891877070601e3a307b159afd02fbd49b36e6048,llm_primary,2919,747,0,
527,0,,岗位职责为团队管理、营销和绩效追踪，未明示要求任何数字工具或技术，因此为0分；不是1分因为无任何数字工具要求。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,fe0b752b7f7a514c298ca8c07f643dcfd47be859c322547ecb8bf3324089ba97,llm_primary,2919,747,0,
528,0,,岗位职责为配电设备维护、故障排除和现场管理，未明示要求任何数字工具或技术，因此为0分；不是1分因为无任何数字工具要求。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,19aa88ead1a7685380a79565e99579f16e14c7cdae9fd0e7c030e991648f0252,llm_primary,2919,747,0,
529,2,"负责IP规格/设计文档的制定,RTL coding, 功能调试以及覆盖率分析|负责IP集成,Lint/cdc检查, sdc/upf/timing收敛|熟练掌握Verilog HDL",岗位核心是芯片逻辑设计，涉及RTL编码、IP集成等数字硬件开发，属于核心数字技术，因此为2分；未明确提及AI/ML，故不是3分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,724c8f14da78d8f0081bc7301fdd450ded2d75c4b6065817ee9e4a7e6cd33f9c,llm_primary,2919,747,2,2.0
530,1,引进推广新技术新方法在住宅设施设备管理中应用,岗位核心是物业机电设备管理，新技术推广是辅助手段，移除后管理职责仍成立，因此为1分。不是0分因为明确提到新技术应用；不是2分因为未涉及软件开发或核心数字技术研发。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,3dcfafced7ee60f7128ecb93c79d10dab92ff752a2794632bcb672ea84c8c0f2,llm_primary,2565,754,1,
531,0,,岗位是店长，职责为销售和店铺管理，未明示要求任何数字工具或技术。因此为0分。不是1分因为未提及Office等工具。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,42b458123531d1ef4f53cb9e3ed1a0bca668cc4e1648f7e1397f2008d1e8ca86,llm_primary,2565,754,0,
532,1,熟练掌握办公软件,岗位是办公室文员，办公软件是辅助工具，核心是文员职责。因此为1分。不是0分因为明确要求办公软件；不是2分因为不涉及软件开发或核心数字技术。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,19a5ab015b291dcac6fe6adb3e631941ae0f6e14f3828c496b389da772481f51,llm_primary,2565,754,1,
533,0,,岗位是销售储备干部，描述仅提及专业要求，未明示任何数字工具或技术。因此为0分。不是1分因为无相关证据。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,553d113f540a69071bf7439ade37f2c44a82b016d2cc1adb57e3c65dcffb8465,llm_primary,2565,754,0,
534,0,,岗位是科学家，职责为配方研发和管理，未明示要求数字工具、编程或AI技术。因此为0分。不是1分因为未提及任何数字工具。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,588e30c91ca1ec6731c36e3539a546627744e50877cbe0aaa8a3094153fbb57c,llm_primary,2565,754,0,
535,0,,与534相同，岗位是科学家，职责为配方研发和管理，未明示任何数字技术。因此为0分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,7ca14a3580116dad260c4c43c810d2ac9ab6adb8459c3c10ead905b01e11ee66,llm_primary,2565,754,0,
536,2,分析风险定价|参与搭建新能源相关风控体系与线上化建设工作,岗位涉及金融风险定价和线上化系统建设，属于核心数字技术产出；不是1分因技术是核心职责；不是3分因未明确涉及AI/ML。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,670540f4bd5ca9f6a6d419d625f10a5904c9d3c8fbf98264680b06641f16daec,llm_adjudicated,2565,754,2,0.0
538,1,"负责资本市场和行业的研究分析以及对二级市场行情监控和市值变动分析|分析证券市场动态,定期编写证券市场研究报告",岗位是证券业务管理，使用分析工具进行市场研究，但核心是资本运作和沟通，数字工具辅助分析，因此为1分。不是0分因为涉及数据分析；不是2分因为未要求开发模型或系统。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,f33020805a16832c83b291975541ad4fefb1c19c0e6fbe8e5958008609e7399e,llm_primary,2565,754,1,
539,1,熟练电脑操作及Office办公软件,岗位核心是商务行政事务，Office软件是辅助工具，移除后岗位仍成立，因此为1分；未涉及软件开发或AI，故不是2或3分。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,2ffa8a8df0804bd5e58da2dda4bf2028bdc19aa9d1448784373e59174cc63e2a,llm_primary,2718,680,1,
540,0,,岗位职责为保险销售与客户服务，未明示要求任何数字工具或技术，因此为0分；无证据支持1分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,503b10bcc0808cd48328fb0605a8010022ed006a1e10e17e0625f74b06a6cdd5,llm_primary,2718,680,0,
541,0,,岗位职责为客户服务与销售支持，未明示要求数字工具或技术，因此为0分；无证据支持1分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,f265f50622222f4e730512719d48116de192dffd469cf4ccdce25484ca679466,llm_primary,2718,680,0,
542,0,,岗位为质量管理，未明示要求使用数字工具或技术，因此为0分；虽提及ISO体系，但未要求具体软件或系统，故不是1分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,fddc261d3b12540ab4d8009badbbaff86cfc09a9fe839132f4ab1494948cbdac,llm_primary,2718,680,0,
543,2,"高级Java开发|按项目需求任务完成开发工作|完成自己负责模块的软件单元测试与集成测试|编写开发文档、软件技术文档|熟悉J2EE技术架构体系,熟练掌握SSM、Spring cloud 、Nacos等主流框架",岗位核心是软件开发，属于核心数字技术，因此为2分；未涉及AI/ML研发，故不是3分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,0b89723176d20a0455aadd78af64842b8bad5c67ef40a4f81deb4ef633b15b25,llm_primary,2718,680,2,2.0
544,0,,岗位为销售助理，未明示要求数字工具或技术，因此为0分；无证据支持1分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,bfbd670187bddf9287d4a5badf909e38cb32e09faee8f466956e499460f98dcd,llm_primary,2718,680,0,
545,0,,岗位为销售助理，未明示要求数字工具或技术，因此为0分；无证据支持1分。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,bfbd670187bddf9287d4a5badf909e38cb32e09faee8f466956e499460f98dcd,llm_primary,2718,680,0,
546,1,熟练使用office办公软件,岗位核心是保洁管理，Office软件是辅助工具，移除后岗位仍成立，因此为1分；未涉及软件开发或AI，故不是2或3分。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,487f34795185ee75bf16ef9cefd732329a3737172c84928ae0706f0ae45145a9,llm_primary,2718,680,1,1.0
547,0,,岗位职责为市场规划、销售策略执行和业务开拓，未明示要求任何数字工具、信息系统、编程或AI技术。因此为0分，不是1分（无辅助数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,4a3c64033b0d4247a843692a1facebdfb3a9077e19b3be7aada0505e4a9bfdc9,llm_primary,2909,763,0,
548,1,掌握计算机及office操作系统,岗位核心是房屋质量检查和维修管理，要求使用计算机和Office仅为辅助工具，移除后核心职责仍成立。因此为1分，不是0分（明确要求数字工具）或2分（非核心数字技术产出）。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,fa88b7cb63ea140db159799d022152c86605478e4bb2ce975bc2dd2b370d2a32,llm_primary,2909,763,1,
549,2,维护和优化现有信息系统|参与新项目的需求分析、设计、编码、测试|熟悉Android、HTML5、CSS3等相关技术|有实际项目开发经验|熟悉Android系统的开发框架,岗位核心是信息系统维护和软件开发，属于核心数字技术产出。未涉及AI/ML研发，因此为2分，不是1分（非辅助工具）或3分（无AI/ML明确要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,239ac7376b4c07bed21f000cd1e19381c36c18538cf269c07cf637116267c130,llm_primary,2909,763,2,2.0
551,1,会使用天准二次元检测仪、Miutoyo镭射测量仪等测量设备,岗位核心是数控机床操作和产品加工，使用测量设备为辅助工具，移除后核心产出仍成立。因此为1分，不是0分（明确要求数字测量设备）或2分（非核心数字技术产出）。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,800888e0a63d0ed658b49bbab6ea4b58b9653203a1692b5707ade62af9d8dd8b,llm_primary,2909,763,1,
553,0,,岗位职责为操作押出机台、了解机台参数和保养，未明示要求数字工具、信息系统或编程。因此为0分，不是1分（无辅助数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,4b7fe9e55fc6bc992ffbdcef7c265e8c4c32b2b92256e1e566904a92a0877424,llm_primary,2909,763,0,
554,0,,岗位职责为客户关系维护、资产配置和金融产品销售，未明示要求数字工具、信息系统或编程。因此为0分，不是1分（无辅助数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,91a1fbcd2e4c76f8b02895fab1997a34bfc5d9a647ef46585b40ba16e2b85b5b,llm_primary,2909,763,0,0.0
557,1,熟悉ERP\PLM等财务软件|熟练使用office办公软件,岗位核心是成本管理和财务分析，要求使用ERP/PLM和Office仅为辅助工具，移除后核心职责仍成立。因此为1分，不是0分（明确要求数字工具）或2分（非核心数字技术产出）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,55ae93301f438295358c0d5d9d439ae20283af6df6a1ef1ec3a02bc84f1eebc7,llm_primary,2909,763,1,
558,0,,岗位职责为驾驶、车辆保养和行政事务，未明示要求数字工具、信息系统或编程。因此为0分，不是1分（无辅助数字工具要求）。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,25779a45ce5fe4e2976ca187e69a2bb5cc37c65d5734384605ade89f4ca7cfd0,llm_primary,2909,763,0,
559,1,熟练使用相关办公软件,岗位核心是行政后勤事务，办公软件仅作为辅助工具，移除后行政工作仍可进行，因此为1分；不是0分因为明确要求使用办公软件，不是2分因为不涉及软件开发或系统核心产出。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,61fccff4370d7553bdff282a79bc1eaa14099deea4fb10641b37900f64bfed07,llm_primary,2715,693,1,
560,1,熟练操作计算机办公软件,岗位是人力资源、行政文秘实习，办公软件是辅助工具，核心产出是协助管理而非技术开发，因此为1分；不是0分因为明确要求计算机办公软件，不是2分因为不涉及系统开发或数据工程。,medium,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,cfc667ba6bc3e4a093da3a3be4484de7807e20e2bee4af201e985ec3dff3fb53,llm_primary,2715,693,1,
561,0,,岗位描述涉及蛋白纯化工艺开发，但未提及任何数字工具、编程、数据或AI技术，仅要求专业技能如蛋白纯化技术、DOE等，属于生物实验领域，因此为0分；不是1分因为没有要求使用办公软件或信息系统。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,9e6c6165cd920e2b3587d6170bd77f66ed037f73e85e31ecf6dc75b3bf6c6dea,llm_primary,2715,693,0,
562,0,,岗位是保险销售和客户服务，描述中未提及任何数字工具或技术，仅强调销售技能和资源，因此为0分；不是1分因为没有要求使用办公软件或系统。,high,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,1c48abd6872497ab3600c59bef714c2aa61274ebe1b02d7c38fcfbe43d9d3d0e,llm_primary,2715,693,0,
