review_id,岗位,岗位描述,岗位标签,human_score,technology_role,strict_ai,human_confidence,human_evidence,human_note,canonical_id,split,model_technology_role,model_strict_ai,model_score,boundary_pair,model_evidence,model_reason,model_confidence,request_id,model,prompt_version,schema_version,prompt_fingerprint,stage,thinking,content_hash,label_status,input_tokens,output_tokens,score_delta_model_minus_human,error_type
DEV-F559CDABC2,0361KG-薪酬管理岗 (职位编号:0361KG),"1、负责分公司员工薪酬规划及管理,包含但不限于奖金分配、调薪、定调薪、薪资发放、福利管理等;2、负责人力成本预算管理(包括工资、福利、社保等),进行月底监控、季度及年终等统计分析,确保人力投入产出科学合理,指标控制在预算执行率范围之内;3、负责出具各类薪酬分析报告,探索薪酬线上化、自动化、可视化管理,为管理提供数据的辅助支持;4、完成上级主管交办的各项工作。 任职资格:1、对数据高度敏感,具备良好的数据分析能力,逻辑思维能力强,条理清晰;2、擅长运用Excel、python等数据工具处理实际问题;3、具备良好的责任意识,耐心细致。",,1,auxiliary,False,medium,2、擅长运用Excel、python等数据工具处理实际问题,岗位核心职能是薪酬规划、薪资发放、福利管理、人力成本预算和薪酬分析，属于人力资源薪酬管理岗；原文明示 Excel、Python、薪酬分析报告、线上化、自动化、可视化管理，因此不能判 0。但这些数字工具和数据分析主要是为薪酬管理提供辅助支持，而不是数据平台、系统开发、算法建模或自动化系统本身作为岗位主要交付，所以更稳妥判 1 / auxiliary。没有 AI/机器学习模型职责，strict_ai 为 false。,604,development,auxiliary,False,1,1_vs_2,擅长运用Excel、python等数据工具处理实际问题|探索薪酬线上化、自动化、可视化管理,岗位主要产出是薪酬管理，使用Excel和Python进行数据分析是辅助工具，移除后薪酬管理主业仍成立，因此technology_role为auxiliary。未涉及AI，strict_ai为false，对应1分。与2分的边界在于数据分析不是岗位主要产出，而是辅助支持。,high,da93885804beeba46d61297ef227042c1999274041c5332b91075c8500a06cdc,deepseek-v4-pro,2.1.0,2.1.0,fe50e8bfe09d8f5694ad06060f7769936da63d1e8e09574df0507d6de37e28cb,development,False,ed1c80d338a43c20c6c78ce3020903ad40be3fa86a057af85c2c607e0b4c3e6c,llm_v2_1_development,3796,672,0,match
DEV-A907BE8918,DCS专员,"1.负责生产过程中的自动化系统的管理操作。2.负责做好生产过程中相关参数记录,并形成合格的生产记录。职位要求:1.大专及以上学历,化工化学类相关专业;2.对化工生产行业有较强的职业意愿度,并愿意长期在本行业发展。3.有较好的工作态度和工作积极性,认真负责。",,0,none,False,medium,,岗位核心是化工生产过程操作、参数记录和生产记录形成，属于一般化工生产岗位；“自动化系统的管理操作”在这里没有进一步说明是 PLC/DCS/MES/数字控制系统维护、编程、调试或系统开发，只能理解为生产过程中使用设备或系统完成操作，不能直接认定为数字技术职责。因此应判 0 / none / false。,159,development,auxiliary,False,1,0_vs_1,负责生产过程中的自动化系统的管理操作,岗位管理操作自动化系统，但主要产出是化工生产，自动化系统只是辅助工具。移除数字技术后，生产操作仍成立，因此为auxiliary。未涉及AI，得1分。边界为0_vs_1，因为仅一处模糊证据。,medium,f1bdb4619c75072bb41e2a36c07659cb1b33d208347e08dbae9c39edf8a9710d,deepseek-v4-pro,2.1.0,2.1.0,fe50e8bfe09d8f5694ad06060f7769936da63d1e8e09574df0507d6de37e28cb,development,False,a3427ac2aed32b26b979cc385127f38ba913d3370850b8de3b8d97bd194171fb,llm_v2_1_development,4577,1150,1,within_threshold_over
DEV-586596E3E5,机械工程师(上海子公司),"任职资格:1、有非标自动化行业相关经验;2、对自动化电气部分有概念性了解。工作职责:1、应用solidworks软件做自动化设备机构设计与制造,包括建模,出工程图,下单并跟踪,装配指导。2、学习了解部分现有机型的原理,设计理念等,学成后负责管理机型,主要内容为机型的持续改进,定制订单的非标部分设计与实现。3、参与新项目的开发,负责机械设计部分。",,1,auxiliary,False,high,工作职责:1、应用solidworks软件做自动化设备机构设计与制造,岗位核心是非标自动化设备的机械机构设计、建模、出工程图、装配指导和机械设计部分开发，不是自动化控制系统、PLC、嵌入式、数字控制或软件系统开发；SolidWorks 是机械设计中的专业绘图/建模工具，属于辅助性数字工具。因此判 1 / auxiliary / false。,75,development,auxiliary,False,1,0_vs_1,应用solidworks软件做自动化设备机构设计与制造|对自动化电气部分有概念性了解,数字技术对象为SolidWorks软件和自动化电气概念。岗位主要产出是机械设计与制造，SolidWorks仅作为机械设计工具，移除后机械设计主业仍成立，故为auxiliary。自动化电气部分仅为概念性了解，未要求编程或控制系统开发，不构成core。因此为1分，边界为0_vs_1。,high,ace3c760c83fddb33cf1d9c50ce6226ace5fd495657a6fe83b43a9a7d876941b,deepseek-v4-pro,2.1.0,2.1.0,fe50e8bfe09d8f5694ad06060f7769936da63d1e8e09574df0507d6de37e28cb,development,False,e040cdd1fba5885a4c6c4415be7ff7038e9fb8a5b249e167e5c69733e67c72b2,llm_v2_1_development,5619,1541,0,match
DEV-340187C0EE,金融工程岗(科技) (职位编号:16),"岗位职责:1、负责金融计算引擎开发与维护; 2、负责债券交易策略的研发,总结分析,市场评估等任职要求:1、2022年应届生,本科以上学历,金融工程、数学或物理专业优先;2、有编程基础;3、对金融感兴趣,有竞赛和相关实习经验者优先。",,2,core,False,high,金融计算引擎开发与维护,这条岗位可以稳定判 2。核心职责不是普通金融分析或交易支持，而是“金融计算引擎开发与维护”，并且还包括“债券交易策略的研发”，数字技术本身构成岗位交付，符合软件开发、金融计算/策略算法类 core。虽然岗位名称带“科技”，但真正支撑判分的是岗位职责中的“计算引擎开发与维护”，不是标题。原文没有机器学习、深度学习、神经网络、模型训练、推理、评估或部署等严格 AI 证据，所以 strict_ai=false。,181,development,core,False,2,2_vs_3,负责金融计算引擎开发与维护|负责债券交易策略的研发|有编程基础,岗位核心产出是金融计算引擎开发和交易策略研发，涉及编程，属于核心数字技术。但未明确要求AI/ML，金融工程和策略研发可能是传统量化模型，无训练/推理职责，因此不是严格AI，得2分。边界为2_vs_3。,high,f1bdb4619c75072bb41e2a36c07659cb1b33d208347e08dbae9c39edf8a9710d,deepseek-v4-pro,2.1.0,2.1.0,fe50e8bfe09d8f5694ad06060f7769936da63d1e8e09574df0507d6de37e28cb,development,False,092a49b4b2fde9d4e101934de0aa14ea4b29f24b680e517bf1aaefc2400498c6,llm_v2_1_development,4577,1150,0,match
DEV-86EE523D05,风控工程师,"主要工作职责: 落地行业风险研究及输出、风险评估与筛选、重点客户风险减量服务工作:1.风险评估与筛选:查勘评估拟投保标的风险,全面支持核保风险筛选与定价;2.风险减量服务:如专家现场风险查勘、风险管理培训、自然灾害监测预警、定制化防灾指引推送、工程项目巡防监理、电气红外热成像检测、消防设施检测、货运险监装监卸、应急演练、应急救援培训、安责险事故预防服务、TIS项目服务等风险减量服务;3.助力展业:如招投标项目支持、大客户风控增值服务、行业风险研究、创新产品风险研究等;4.风控技术发掘与推动:如物联网监控技术、自然灾害监测预警技术等。应聘要求: 1. 学历要求:科及以上学历;2. 专业要求:环境与安全类、土建类、能源动力类、机械类、电气信息类、化工类等工科专业;3. 持有国家注册安全工程师、一级注册消防工程师、建造师等职业资格证书,或具备中级及以上工程师职称;4. 细心专业、工作责任心强、执行力强、具有良好的逻辑思维、交流沟通和文字表达能力。",,1,auxiliary,False,medium,物联网监控技术、自然灾害监测预警技术,岗位核心是保险/工程风控中的风险查勘、风险评估、核保支持、风险减量服务、行业风险研究和客户服务，不是软件、系统、数据平台、算法或物联网系统开发岗位；但原文明确提到“物联网监控技术、自然灾害监测预警技术”等数字技术应用方向，因此不能判 0。这里数字技术主要服务于风控业务发掘与推动，属于辅助性应用，判 1 / auxiliary。没有 AI/机器学习模型职责，strict_ai 为 false。,238,development,auxiliary,False,1,1_vs_2,物联网监控技术、自然灾害监测预警技术等,数字技术对象证据：提及“物联网监控技术”作为风控技术发掘与推动的方向，但岗位主要职责是风险评估、查勘、风险减量服务等，物联网技术只是辅助工具或推动对象，并非岗位核心产出。反事实测试：移除物联网技术，风控工程师的主要产出（风险评估、查勘、培训等）仍然成立。因此 technology_role 为 auxiliary。未达到 2 分是因为没有承担物联网系统的开发、配置或运维；未达到 0 分是因为明确提到了物联网技术应用。,medium,35e3af4efd400a885adc22ec9dd4077a8b9a996b41d65bc9ebadeedefe7460e9,deepseek-v4-pro,2.1.0,2.1.0,fe50e8bfe09d8f5694ad06060f7769936da63d1e8e09574df0507d6de37e28cb,development,False,bceec9e7bec830afd2f115d9adbbdfadadfa04fd0a42582a0429008c713422f1,llm_v2_1_development,4805,1483,0,match
DEV-6DC32429B1,质量专家(6sigma),"岗位职责:一、策划与实施质量改进专案管理工作,为业务经营产生效益1、策划和建立集团级持续改善体系框架(整合精益生产、六西格玛等),建立质量改进文化2、负责集团全生命周期质量工具的持续改善,推广质量工具应用3、统筹重大客诉/市场失效问题的根本原因分析(如8D、5Why法),建立逆向问题闭环管理机制4、主导和推进跨领域产品整改组的建立和运作,制定整改活动KPI及激励机制5、组织集团级改善成果评审会,萃取***实践并在集团内复制推广二、规划质量人才专业赋能,建立质量工具应用标准及培训体系,推广质量专业工具与方法论在业务中实践任职要求:1、10年以上制造业质量管理经验,5年以上集团级改善体系搭建履历,汽车/电子/装备制造等离散型制造业背景优先2、精通质量工具(FMEA/SPC/MSA)及改善方法论(精益六西格玛黑带),熟练掌握Minitable/JMP等数据分析工具,具备DFSS应用经验3、有成功主导过集团级质量改善项目,具备跨部门协同及冲突解决能力,能驱动研发/生产/供应链联动4、能将质量改善目标与公司战略对齐(如降本、交付提速),具备质量风险前瞻性预判及预防机制设计能力5、具备优秀的沟通影响力,能向管理层汇报改善成果并获取资源支持,擅长通过激励机制推动全员改善文化渗透",SPC8D报告QC七大手法ISO9001精益生产kpi8d培训体系质量工具激励机制规划专案管理质量改进,1,auxiliary,False,high,熟练掌握Minitable/JMP等数据分析工具,岗位核心是质量改进体系、六西格玛、重大客诉/失效问题分析、质量工具推广和质量人才培训，属于制造业质量管理与持续改善岗位；原文虽然明确要求 Minitab/JMP 等数据分析工具，以及 SPC/MSA 等统计质量工具，但这些是服务于质量改进和管理决策的辅助工具，不是数据平台、软件系统、算法模型或自动化系统本身的核心交付。因此判 1 / auxiliary。没有 AI/机器学习模型职责，strict_ai 为 false。,133,development,auxiliary,False,1,0_vs_1,熟练掌握Minitable/JMP等数据分析工具,数字技术对象为Minitable/JMP数据分析工具。岗位主要产出是质量改善体系搭建和推广，数据分析工具仅用于辅助质量分析，移除后质量专家主业仍成立，故为auxiliary。未涉及AI/ML，因此为1分，边界为0_vs_1。,medium,ace3c760c83fddb33cf1d9c50ce6226ace5fd495657a6fe83b43a9a7d876941b,deepseek-v4-pro,2.1.0,2.1.0,fe50e8bfe09d8f5694ad06060f7769936da63d1e8e09574df0507d6de37e28cb,development,False,281683191d2177cde4ad16f66926f39031ad5ac48f7aee6cf84d13147f53d304,llm_v2_1_development,5619,1541,0,match
DEV-54AA3890A1,sqe供应商质量工程师,"【岗位职责】1、供应商评估与选择:1)评估潜在供应商的能力和资质,包括技术、生产能力、质量管理体系等。2)对供应商进行现场审核,并对审核发现的问题进行跟踪直至关闭2、供应质量管理:1)监控供应商的生产过程,确保其符合工艺要求和质量标准。2)进行供应商过程审核,以评估其过程能力和质量控制措施的有效性。3)确保供应商能够提供稳定可靠的产品,并有能力满足交付时间和数量的要求。3、质量问题解决:1)与供应商一起解决开发生产以及终端客户发现的与物料相关的质量问题,包括不合格品、产品退回和客户投诉等。2)进行质量问题调查和分析,制定纠正措施和预防措施,确保问题不再发生。3)建立并维护供应商的品质改进计划,推动供应商的持续改进和提升。4、供应商培训与支持:1)提供供应商培训和技术支持,确保供应商了解和理解产品质量要求。2)通过定期沟通和会议与供应商保持密切合作关系,促进信息共享和问题解决。5、质量数据分析和报告:1)收集、分析和报告与供应商相关的质量数据,包括供应商绩效指标、不合格品率等。2)基于数据分析结果,制定改进计划和建议,提升供应商质量水平和整体绩效。6、部门协同:负责对接供应商配合公司为了整体产品品质提升,效率提升而提出的物料改善。【任职资格】1、大学本科或以上学历,工科类专业;2、3年以上电子行业研发或者质量管理(PQE,SQE)工作经验;3、了解常见电子元器件的基本原理,熟悉制造流程与常见失效;4、熟练运用如GRR\SPC\3A\排列图\鱼骨图\Minitab等工具对数据进行收集和分析,为决策提供依据;5、掌握质量管理基础、供应商与客户关系管理、质量体系、检验等相关知识;熟练掌握ISO9000/14000,IPC610,JEDEC等通用标准;6、沟通表达能力优秀、抗压能力强。",数据分析电子元器件质量管理spc质量控制质量管理体系质量体系客户投诉minitabsqe,1,auxiliary,False,high,4、熟练运用如GRR\SPC\3A\排列图\鱼骨图\Minitab等工具对数据进行收集和分析,岗位核心是供应商质量管理，包括供应商审核、过程质量监控、质量问题解决、供应商培训支持和品质改进计划推动；原文虽然明确提到质量数据分析、SPC、Minitab 等工具，但这些是服务于 SQE 质量管理决策的辅助工具，不是数据平台、软件系统、算法模型或自动化系统本身的核心交付。因此判 1 / auxiliary。没有 AI/机器学习模型职责，strict_ai 为 false。,135,development,auxiliary,False,1,0_vs_1,熟练运用如GRR\SPC\3A\排列图\鱼骨图\Minitab等工具对数据进行收集和分析,数字技术对象为GRR、SPC、Minitab等数据分析工具。岗位主要产出是供应商质量管理，数据分析工具仅用于辅助质量分析和决策，移除后质量管理主业仍成立，故为auxiliary。未涉及AI/ML，因此为1分，边界为0_vs_1。,medium,ace3c760c83fddb33cf1d9c50ce6226ace5fd495657a6fe83b43a9a7d876941b,deepseek-v4-pro,2.1.0,2.1.0,fe50e8bfe09d8f5694ad06060f7769936da63d1e8e09574df0507d6de37e28cb,development,False,babbcfd099c7920be406187d89c0ecf03d1ea8b353ab8d748d22e25ba7a798e6,llm_v2_1_development,5619,1541,0,match
DEV-CD10F39DEB,涉外经纪业务部 客户经理,"【岗位职责】1、部门经营数据分析治理;系统性BI报表设计;2、协助销售总监搭建“一表一会”制度体系,健全管理数据支持模式;3、专业产品支持,行业化解决方案设计;陪展拓客,配合各团队建立营销工具;4、客户经营与三张地图规划并支持各销售队伍短期和中长期目标跟踪和达成。【任职要求】1、本科及以上,保险、经济学、数理统计优先;2、具备良好的内部沟通、协调能力;3、有财产保险相关从业经验者优先;4、英语书写、表达熟练流畅。",保险,2,core,False,medium,经营数据分析治理,这条虽然岗位名称是“客户经理”，也有产品支持、陪展拓客、销售目标跟踪等业务内容，但岗位职责开头明确把“经营数据分析治理”和“系统性 BI 报表设计”作为主要工作之一，并且还要搭建管理数据支持模式；这已经不是普通客户经理使用报表，而是承担数据治理、BI 报表设计和经营数据支持交付，因此更适合判 2 / core。但它没有机器学习、深度学习、模型训练或 AI 部署等职责，所以 strict_ai=false。,56,development,auxiliary,False,1,1_vs_2,部门经营数据分析治理|系统性BI报表设计,岗位主要产出是销售管理支持、产品方案和客户经营，数字技术对象为数据分析和 BI 报表设计，但仅用于辅助销售管理主业。移除数据分析后，岗位仍可通过其他管理手段完成目标，因此 technology_role 为 auxiliary。未出现 AI/ML，strict_ai 为 false，对应 score 1。边界在于是否为核心数字技术，但数据分析仅为辅助管理，故为 1_vs_2。,medium,4ae247f93742790c10929a6f8d62a3907f197e7cc2137e2f4e5c7642bba6b480,deepseek-v4-pro,2.1.0,2.1.0,fe50e8bfe09d8f5694ad06060f7769936da63d1e8e09574df0507d6de37e28cb,development,False,bb1c379cc485a98958c0d4ca0dec104902121ebadc3964e4b15f97845df1357f,llm_v2_1_development,5466,1453,-1,threshold_false_negative
DEV-38258A73DF,技术支持工程师,"岗位职责:1. 负责配合有源滤波、低压静止无功发生器SVG、低压电容电抗2. 产品OEM/ODM 过程的认证、测试、安装等各种技术支持工作。3. 负责发货设备、物料配置清单的制作、解决OEM/ODM的技术管理问题。4. 负责OEM、ODM产品的标签、包装、发货等管理工作。5. 负责相关的电力电子产品的说明书、产品手册的编制等技术类支持工作6. 协助销售解决售前需要的技术资料和技术沟通的工作7. 协调解决客户遇到的各类现场技术问题,及时准确的把现场信息反馈给销售、研发、质量等相关部门。岗位要求1. 大学本科电气相关专业毕业,有较好的英文基础。2. 有有源滤波、低压静止无功发生器SVG、低压电容电抗、成套电气等任何一类产品的技术支持的经验优先。3. 工作热情、积极主动。4. 能力稍弱者可应聘工程师。",技术支持; 工程师,0,none,False,high,,岗位核心是有源滤波、SVG、低压电容电抗、成套电气等电力电子产品的 OEM/ODM 技术支持、认证测试安装、物料配置清单、说明书编制、售前资料支持和现场问题反馈，属于电气产品技术支持岗位。原文没有明确软件、系统、数据库、网络、编程、算法、嵌入式、PCB、数字控制、自动化控制系统开发/调试或 AI 模型职责；“技术支持”“测试”“安装”“电力电子产品”本身不能直接等同于数字技术。因此判 0 / none / false。,502,development,none,False,0,0_vs_1,,岗位职责围绕有源滤波、SVG、电容电抗等电力电子产品的认证、测试、安装、物料清单、标签包装、说明书编制和售前售后协调。原文未明示任何软件、数据、信息系统、网络、编程、数字控制、嵌入式或PCB等数字技术对象。'技术支持'名称本身不自动加分，且职责属于一般电气产品文档、安装和问题转交，移除数字技术后岗位主要产出仍成立。因此technology_role为none，score为0。,high,6fe6d339f569d3f107cbcf4e5bab314025a96df57f8bb0cec481b409142c2d26,deepseek-v4-pro,2.1.0,2.1.0,fe50e8bfe09d8f5694ad06060f7769936da63d1e8e09574df0507d6de37e28cb,development,False,aa4442c1556c1821720f4e45ab725ba7d58042576421b9c6588542ac7283d2fb,llm_v2_1_development,3355,183,0,match
DEV-65348EE313,服务端开发工程师-JAVA,"岗位职责1、参与研发部门整体的服务端基础架构设计、开发和升级维护;2、负责团队内部相关产品的后端架构设计、研发和优化工作;3、根据产品需求完成产品的模块设计、编码和测试工作;4、与产品、前端、客户端同学密切配合完成项目目标;5、按照项目计划,按时提交高质量代码,完成开发任务;6、完成服务端相关文档的编写;7、与研发团队成员进行技术交流,互相促进技术能力的提升。岗位要求1、计算机相关专业本科及以上学历或具备同等能力;2、具有良好的数据结构和算法基础;3、能熟练使用 Java 语言,对语言中的核心知识有深入了解;有以下任何一项经验的更佳:4、熟悉 TCP/IP/HTTP 协议者优先;5、熟悉mysql/nginx/redis等开源软件的内部原理者优先。",,2,core,False,high,2、具有良好的数据结构和算法基础,岗位核心就是 Java 服务端开发，包括服务端基础架构设计、后端架构设计、模块设计、编码、测试、提交代码和服务端文档编写，软件开发能力本身构成主要交付，完全符合数字技术中的软件开发/后端系统开发 core。虽然提到数据结构和算法基础，但没有机器学习、深度学习、模型训练、推理、评估或部署等严格 AI 证据，所以 strict_ai=false。,127,development,core,False,2,1_vs_2,参与研发部门整体的服务端基础架构设计、开发和升级维护|负责团队内部相关产品的后端架构设计、研发和优化工作|根据产品需求完成产品的模块设计、编码和测试工作|能熟练使用 Java 语言|熟悉 TCP/IP/HTTP 协议者优先,数字技术对象为服务端架构、后端开发、Java、TCP/IP/HTTP、mysql/nginx/redis。岗位主要产出是软件开发和架构设计，移除后无法成立，故为core。未涉及AI/ML，因此为2分。与auxiliary的边界在于承担核心开发职责，而非辅助使用，故边界为1_vs_2。,high,ace3c760c83fddb33cf1d9c50ce6226ace5fd495657a6fe83b43a9a7d876941b,deepseek-v4-pro,2.1.0,2.1.0,fe50e8bfe09d8f5694ad06060f7769936da63d1e8e09574df0507d6de37e28cb,development,False,c7576e1ec855aa1e8187f239822dcf452c09728c64658ca4ea44bbd227671982,llm_v2_1_development,5619,1541,0,match
